id express priority volume weight reward duration
925 0 1 27 18 1565 1044
926 0 1 19 19 1565 173
927 0 1 4 13 1565 804
928 0 1 9 28 1564 710
929 0 1 20 29 1563 325
930 0 1 29 13 1562 426
931 0 1 17 16 1562 223
932 0 1 25 10 1562 561
933 0 1 15 29 1561 305
934 0 1 19 8 1561 447
935 0 1 3 8 1561 1091
936 0 1 27 19 1560 645
937 0 1 4 21 1560 950
938 0 1 15 19 1560 838
939 0 1 29 18 1560 534
940 0 1 15 21 1560 826
941 0 1 19 8 1560 742
942 0 1 21 13 1559 1070
943 0 1 6 12 1559 224
944 0 1 11 24 1559 266
945 0 1 29 20 1559 513
946 0 1 28 23 1558 368
947 0 1 19 27 1558 456
948 0 1 6 9 1558 778
949 0 1 28 23 1557 952
950 0 1 4 27 1557 427
951 0 1 3 11 1556 301
952 0 1 9 26 1555 128
953 0 1 6 12 1553 446
954 0 1 18 15 1552 1094
955 0 1 28 23 1551 611
956 0 1 19 27 1550 1052
957 0 1 22 15 1550 115
958 0 1 13 27 1549 151
959 0 1 20 27 1549 361
960 0 1 16 24 1547 468
961 0 1 8 23 1547 1034
962 0 1 29 29 1546 370
963 0 1 25 11 1546 260
964 0 1 25 25 1546 890
965 0 1 11 15 1545 229
966 0 1 9 22 1545 593
967 0 1 5 20 1545 629
968 0 1 23 13 1544 1019
969 0 1 15 15 1544 103
970 0 1 22 22 1543 404
971 0 1 8 28 1543 788
972 0 1 22 23 1542 848
973 0 1 26 7 1541 860
974 0 1 12 13 1541 995
975 0 1 22 14 1540 298
976 0 1 25 9 1540 1072
977 0 1 4 18 1539 592
978 0 1 4 16 1539 456
979 0 1 24 26 1539 1019
980 0 1 4 19 1538 473
981 0 1 14 27 1536 771
982 0 1 24 29 1535 401
983 0 1 16 22 1535 138
984 0 1 6 19 1535 383
985 0 1 29 17 1535 649
986 0 1 10 21 1534 814
987 0 1 17 18 1534 1036
988 0 1 21 12 1534 609
989 0 1 21 29 1534 136
990 0 1 13 25 1534 1089
991 0 1 18 21 1534 460
992 0 1 10 29 1533 882
993 0 1 26 23 1533 608
994 0 1 18 10 1533 256
995 0 1 22 29 1533 397
996 0 1 13 19 1532 690
997 0 1 24 26 1532 241
998 0 1 14 17 1532 794
999 0 1 15 26 1532 542
1000 0 1 6 13 1532 311
1001 0 1 23 15 1531 852
1002 0 1 26 10 1531 161
1003 0 1 27 27 1531 453
1004 0 1 13 27 1530 105
1005 0 1 8 7 1529 100
1006 0 1 19 22 1528 768
1007 0 1 20 12 1528 611
1008 0 1 14 17 1527 234
1009 0 1 25 24 1527 796
1010 0 1 23 15 1527 138
1011 0 1 10 10 1527 1032
1012 0 1 11 10 1526 672
1013 0 1 6 16 1526 836
1014 0 1 6 27 1526 400
1015 0 1 22 6 1526 431
1016 0 1 10 19 1525 663
1017 0 1 27 14 1525 483
1018 0 1 24 27 1525 178
1019 0 1 21 13 1524 658
1020 0 1 13 26 1524 865
1021 0 1 14 19 1524 989
1022 0 1 13 7 1523 367
1023 0 1 13 26 1522 545
1024 0 1 27 16 1520 949
1025 0 1 5 23 1520 572
1026 0 1 22 15 1519 119
1027 0 1 17 29 1519 741
1028 0 1 26 8 1519 218
1029 0 1 8 29 1518 1018
1030 0 1 13 12 1518 1035
1031 0 1 17 10 1518 1066
1032 0 1 10 15 1518 437
1033 0 1 23 18 1518 853
1034 0 1 11 10 1517 605
1035 0 1 12 12 1517 596
1036 0 1 26 28 1516 518
1037 0 1 10 25 1516 756
1038 0 1 23 26 1516 636
1039 0 1 13 28 1516 264
1040 0 1 27 23 1514 452
1041 0 1 15 20 1514 1044
1042 0 1 27 19 1514 891
1043 0 1 12 21 1514 698
1044 0 1 18 19 1513 424
1045 0 1 13 13 1512 1066
1046 0 1 10 15 1512 986
1047 0 1 21 15 1512 259
1048 0 1 8 20 1511 769
1049 0 1 15 13 1511 411
1050 0 1 22 24 1509 528
1051 0 1 25 13 1509 165
1052 0 1 23 12 1508 301
1053 0 1 12 13 1508 250
1054 0 1 24 7 1507 247
1055 0 1 6 27 1507 677
1056 0 1 16 15 1506 555
1057 0 1 27 21 1506 939
1058 0 1 24 13 1506 818
1059 0 1 13 26 1506 821
1060 0 1 13 18 1506 288
1061 0 1 14 7 1505 743
1062 0 1 29 25 1505 284
1063 0 1 10 14 1505 223
1064 0 1 5 28 1504 594
1065 0 1 17 23 1504 456
1066 0 1 24 19 1504 484
1067 0 1 13 27 1504 965
1068 0 1 25 14 1503 156
1069 0 1 3 21 1502 194
1070 0 1 9 12 1502 371
1071 0 1 3 15 1501 506
1072 0 1 13 25 1501 497
1073 0 1 28 8 1501 509
1074 0 1 8 27 1501 699
1075 0 1 12 15 1501 277
1076 0 1 16 26 1500 1041
1077 0 1 8 18 1500 460
1078 0 1 15 11 1500 955
1079 0 1 24 14 1500 603
1080 0 1 7 14 1499 373
1081 0 1 21 10 1499 1085
1082 0 1 18 11 1498 133
1083 0 1 19 14 1498 705
1084 0 1 8 9 1498 879
1085 0 1 6 27 1497 227
1086 0 1 5 9 1497 535
1087 0 1 9 10 1497 197
1088 0 1 3 27 1496 204
1089 0 1 13 23 1496 683
1090 0 1 29 23 1496 762
1091 0 1 16 6 1495 175
1092 0 1 5 16 1495 1055
1093 0 1 19 12 1495 671
1094 0 1 22 25 1495 522
1095 0 1 27 23 1494 778
1096 0 1 28 7 1494 1024
1097 0 1 23 20 1494 546
1098 0 1 16 27 1493 1080
1099 0 1 11 27 1493 701
1100 0 1 23 21 1493 330
1101 0 1 23 9 1493 692
1102 0 1 15 10 1493 771
1103 0 1 19 28 1492 369
1104 0 1 4 13 1492 182
1105 0 1 23 19 1492 430
1106 0 1 20 28 1491 1015
1107 0 1 17 19 1491 141
1108 0 1 10 24 1491 252
1109 0 1 24 26 1491 885
1110 0 1 6 21 1490 291
1111 0 1 4 18 1489 161
1112 0 1 19 10 1489 311
1113 0 1 21 6 1489 620
1114 0 1 10 7 1489 768
1115 0 1 20 9 1488 209
1116 0 1 9 13 1487 759
1117 0 1 28 14 1487 895
1118 0 1 26 8 1487 514
1119 0 1 19 9 1486 788
1120 0 1 22 19 1486 830
1121 0 1 10 23 1486 864
1122 0 1 8 11 1485 538
1123 0 1 18 16 1485 1096
1124 0 1 16 9 1484 478
1125 0 1 6 13 1484 1056
1126 0 1 29 23 1483 969
1127 0 1 29 10 1483 673
1128 0 1 14 17 1483 828
1129 0 1 18 15 1482 856
1130 0 1 8 9 1482 1019
1131 0 1 20 14 1482 595
1132 0 1 29 21 1482 252
1133 0 1 15 14 1482 778
1134 0 1 6 24 1482 661
1135 0 1 11 17 1481 892
1136 0 1 29 19 1480 601
1137 0 1 16 15 1480 204
1138 0 1 10 17 1480 191
1139 0 1 27 28 1479 969
1140 0 1 11 12 1479 188
1141 0 1 23 25 1479 411
1142 0 1 24 29 1479 901
1143 0 1 29 23 1478 456
1144 0 1 6 29 1478 664
1145 0 1 23 7 1477 627
1146 0 1 26 19 1477 1024
1147 0 1 9 21 1477 1098
1148 0 1 4 18 1476 1080
1149 0 1 27 12 1475 588
1150 0 1 19 12 1475 733
1151 0 1 15 7 1475 570
1152 0 1 16 28 1475 977
1153 0 1 23 29 1474 838
1154 0 1 14 7 1474 1083
1155 0 1 12 15 1473 525
1156 0 1 9 15 1473 685
1157 0 1 25 12 1473 658
1158 0 1 7 22 1472 251
1159 0 1 13 26 1472 348
1160 0 1 25 21 1472 501
1161 0 1 11 9 1471 1038
1162 0 1 29 17 1471 392
1163 0 1 24 10 1471 549
1164 0 1 10 8 1470 521
1165 0 1 26 22 1470 116
1166 0 1 23 16 1470 1001
1167 0 1 9 23 1469 420
1168 0 1 27 21 1469 874
1169 0 1 8 20 1469 554
1170 0 1 14 17 1468 563
1171 0 1 23 29 1468 373
1172 0 1 12 23 1468 518
1173 0 1 17 26 1468 707
1174 0 1 22 12 1467 864
1175 0 1 25 22 1467 446
1176 0 1 3 26 1466 730
1177 0 1 9 17 1466 465
1178 0 1 19 29 1465 166
1179 0 1 5 25 1464 648
1180 0 1 28 20 1463 872
1181 0 1 9 22 1463 452
1182 0 1 10 29 1462 1089
1183 0 1 10 29 1462 509
1184 0 1 17 24 1462 1073
1185 0 1 8 29 1462 647
1186 0 1 22 22 1462 381
1187 0 1 5 29 1462 543
1188 0 1 11 21 1461 664
1189 0 1 5 22 1461 192
1190 0 1 28 23 1461 279
1191 0 1 5 14 1461 700
1192 0 1 13 29 1461 267
1193 0 1 11 27 1461 588
1194 0 1 23 14 1460 818
1195 0 1 28 13 1459 1051
1196 0 1 25 21 1458 961
1197 0 1 12 16 1458 557
1198 0 1 8 25 1457 206
1199 0 1 26 21 1457 359
1200 0 1 29 18 1456 1093
1201 0 1 21 18 1456 661
1202 0 1 27 18 1455 238
1203 0 1 8 18 1455 691
1204 0 1 18 28 1455 117
1205 0 1 14 19 1455 1072
1206 0 1 18 12 1454 119
1207 0 1 28 15 1454 184
1208 0 1 11 17 1454 623
1209 0 1 25 15 1453 801
1210 0 1 7 9 1453 283
1211 0 1 10 23 1452 447
1212 0 1 5 20 1452 415
1213 0 1 9 27 1451 1048
1214 0 1 29 11 1451 409
1215 0 1 14 10 1450 912
1216 0 1 26 20 1450 391
1217 0 1 12 10 1449 673
1218 0 1 12 23 1449 328
1219 0 1 28 11 1449 118
1220 0 1 21 29 1449 346
1221 0 1 7 25 1448 968
1222 0 1 5 22 1448 163
1223 0 1 9 23 1447 125
1224 0 1 7 10 1447 370
1225 0 1 12 11 1447 468
1226 0 1 22 26 1446 681
1227 0 1 6 21 1446 1077
1228 0 1 23 28 1446 1065
1229 0 1 21 9 1446 443
1230 0 1 10 28 1445 181
1231 0 1 11 14 1445 113
1232 0 1 13 13 1444 660
1233 0 1 19 16 1444 367
1234 0 1 28 24 1444 307
1235 0 1 14 29 1443 1082
1236 0 1 11 28 1443 941
1237 0 1 9 10 1443 331
1238 0 1 6 29 1442 394
1239 0 1 19 14 1442 663
1240 0 1 13 17 1441 656
1241 0 1 28 12 1441 837
1242 0 1 10 13 1440 325
1243 0 1 26 26 1440 174
1244 0 1 19 29 1439 977
1245 0 1 10 11 1439 562
1246 0 1 28 22 1438 178
1247 0 1 18 26 1438 899
1248 0 1 17 29 1438 107
1249 0 1 11 23 1437 357
1250 0 1 4 22 1437 383
1251 0 1 16 20 1437 854
1252 0 1 11 17 1437 742
1253 0 1 13 13 1436 227
1254 0 1 8 15 1436 900
1255 0 1 15 24 1436 230
1256 0 1 12 11 1434 298
1257 0 1 4 15 1434 556
1258 0 1 12 22 1434 728
1259 0 1 21 11 1434 539
1260 0 1 4 24 1433 799
1261 0 1 7 15 1433 182
1262 0 1 4 10 1433 120
1263 0 1 12 17 1433 245
1264 0 1 10 28 1432 636
1265 0 1 4 21 1432 982
1266 0 1 22 29 1432 598
1267 0 1 12 8 1431 747
1268 0 1 17 16 1430 867
1269 0 1 7 12 1430 527
1270 0 1 6 22 1430 528
1271 0 1 3 13 1430 775
1272 0 1 17 11 1429 127
1273 0 1 19 24 1429 209
1274 0 1 24 29 1429 687
1275 0 1 14 19 1429 529
1276 0 1 10 15 1429 1074
1277 0 1 4 20 1428 167
1278 0 1 4 23 1428 1002
1279 0 1 20 12 1428 434
1280 0 1 5 28 1427 554
1281 0 1 4 18 1427 1018
1282 0 1 29 24 1426 724
1283 0 1 28 13 1426 380
1284 0 1 22 25 1426 740
1285 0 1 6 29 1426 159
1286 0 1 20 24 1426 788
1287 0 1 6 9 1426 184
1288 0 1 3 9 1426 988
1289 0 1 23 14 1426 815
1290 0 1 8 14 1425 1054
1291 0 1 22 9 1425 509
1292 0 1 21 14 1425 600
1293 0 1 19 21 1424 349
1294 0 1 18 20 1424 541
1295 0 1 18 23 1424 289
1296 0 1 5 18 1424 1060
1297 0 1 9 17 1424 731
1298 0 1 8 24 1424 867
1299 0 1 17 9 1424 301
1300 0 1 25 25 1424 552
1301 0 1 9 21 1422 439
1302 0 1 9 15 1421 832
1303 0 1 12 10 1421 692
1304 0 1 23 15 1420 519
1305 0 1 24 14 1420 661
1306 0 1 12 24 1420 640
1307 0 1 18 25 1419 666
1308 0 1 19 21 1419 645
1309 0 1 20 12 1419 264
1310 0 1 23 13 1419 499
1311 0 1 23 26 1419 867
1312 0 1 14 25 1419 678
1313 0 1 18 15 1418 199
1314 0 1 7 16 1417 881
1315 0 1 9 29 1417 451
1316 0 1 27 17 1417 789
1317 0 1 6 18 1415 877
1318 0 1 4 18 1415 999
1319 0 1 9 9 1415 997
1320 0 1 15 28 1414 1006
1321 0 1 15 22 1414 119
1322 0 1 27 15 1413 454
1323 0 1 7 23 1413 830
1324 0 1 3 17 1412 925
1325 0 1 25 23 1412 778
1326 0 1 26 22 1411 776
1327 0 1 8 10 1411 304
1328 0 1 15 11 1410 851
1329 0 1 5 14 1410 201
1330 0 1 23 13 1410 910
1331 0 1 27 18 1409 594
1332 0 1 5 12 1409 860
1333 0 1 10 17 1409 724
1334 0 1 7 19 1409 1061
1335 0 1 7 10 1409 996
1336 0 1 29 9 1408 321
1337 0 1 22 29 1407 578
1338 0 1 20 24 1407 381
1339 0 1 29 19 1406 1039
1340 0 1 9 24 1406 297
1341 0 1 28 13 1406 233
1342 0 1 6 12 1405 183
1343 0 1 17 14 1405 849
1344 0 1 19 19 1405 446
1345 0 1 17 29 1404 541
1346 0 1 20 8 1404 233
1347 0 1 26 25 1404 903
1348 0 1 10 27 1402 1050
1349 0 1 7 19 1402 578
1350 0 1 22 24 1402 835
1351 0 1 11 28 1401 639
1352 0 1 26 18 1401 240
1353 0 1 14 9 1401 947
1354 0 1 17 23 1400 943
1355 0 1 9 13 1400 281
1356 0 1 14 8 1400 798
1357 0 1 19 23 1399 747
1358 0 1 11 22 1399 242
1359 0 1 7 8 1398 470
1360 0 1 15 11 1398 433
1361 0 1 24 25 1398 809
1362 0 1 5 23 1397 1061
1363 0 1 8 17 1396 456
1364 0 1 7 22 1396 761
1365 0 1 16 24 1396 282
1366 0 1 7 15 1395 587
1367 0 1 14 19 1395 582
1368 0 1 27 29 1394 559
1369 0 1 3 15 1394 771
1370 0 1 12 13 1393 909
1371 0 1 24 10 1392 689
1372 0 1 16 18 1392 551
1373 0 1 4 17 1392 166
1374 0 1 19 12 1391 986
1375 0 1 13 24 1391 347
1376 0 1 26 14 1391 941
1377 0 1 12 11 1391 727
1378 0 1 28 28 1391 589
1379 0 1 16 14 1391 273
1380 0 1 7 12 1390 944
1381 0 1 23 23 1390 130
1382 0 1 20 29 1390 923
1383 0 1 14 19 1389 1047
1384 0 1 5 19 1389 789
1385 0 1 11 13 1389 480
1386 0 1 6 6 1389 200
1387 0 1 22 17 1389 797
1388 0 1 9 26 1389 880
1389 0 1 14 13 1388 403
1390 0 1 21 29 1388 529
1391 0 1 5 17 1388 315
1392 0 1 16 8 1387 354
1393 0 1 6 20 1387 1016
1394 0 1 8 7 1386 590
1395 0 1 13 18 1385 616
1396 0 1 10 16 1385 927
1397 0 1 6 10 1385 976
1398 0 1 6 14 1384 695
1399 0 1 20 27 1383 868
1400 0 1 24 11 1383 213
1401 0 1 18 22 1382 608
1402 0 1 15 15 1382 1025
1403 0 1 26 7 1382 142
1404 0 1 12 9 1381 263
1405 0 1 8 27 1381 885
1406 0 1 16 18 1381 1001
1407 0 1 29 10 1381 141
1408 0 1 11 26 1381 848
1409 0 1 23 17 1380 434
1410 0 1 13 27 1380 134
1411 0 1 9 25 1380 796
1412 0 1 7 17 1380 610
1413 0 1 28 17 1380 461
1414 0 1 27 13 1379 175
1415 0 1 19 25 1379 657
1416 0 1 22 22 1379 601
1417 0 1 3 21 1378 189
1418 0 1 3 25 1377 620
1419 0 1 14 18 1376 554
1420 0 1 11 13 1375 294
1421 0 1 8 20 1375 256
1422 0 1 13 16 1375 646
1423 0 1 20 15 1375 677
1424 0 1 17 11 1375 1024
1425 0 1 23 15 1374 989
1426 0 1 22 12 1373 551
1427 0 1 24 21 1373 684
1428 0 1 20 20 1372 324
1429 0 1 19 19 1371 376
1430 0 1 3 21 1370 253
1431 0 1 11 13 1370 634
1432 0 1 28 26 1370 498
1433 0 1 14 18 1370 462
1434 0 1 29 14 1369 388
1435 0 1 26 26 1368 928
1436 0 1 18 19 1368 1064
1437 0 1 17 15 1366 480
1438 0 1 14 25 1365 825
1439 0 1 15 29 1365 177
1440 0 1 5 13 1364 1027
1441 0 1 3 23 1364 989
1442 0 1 27 19 1363 918
1443 0 1 22 29 1362 824
1444 0 1 27 27 1362 1038
1445 0 1 16 25 1362 721
1446 0 1 13 12 1362 967
1447 0 1 4 10 1361 823
1448 0 1 27 12 1361 384
1449 0 1 22 13 1361 225
1450 0 1 5 17 1360 316
1451 0 1 21 29 1359 174
1452 0 1 9 9 1359 1021
1453 0 1 11 13 1359 861
1454 0 1 4 29 1358 764
1455 0 1 16 16 1357 456
1456 0 1 14 12 1357 161
1457 0 1 8 21 1357 607
1458 0 1 14 10 1356 205
1459 0 1 18 16 1356 853
1460 0 1 26 10 1355 826
1461 0 1 19 18 1354 375
1462 0 1 11 8 1354 521
1463 0 1 27 11 1354 640
1464 0 1 11 13 1354 523
1465 0 1 23 17 1353 652
1466 0 1 24 14 1353 230
1467 0 1 14 26 1353 529
1468 0 1 16 15 1353 912
1469 0 1 23 18 1353 935
1470 0 1 17 29 1352 412
1471 0 1 23 16 1351 495
1472 0 1 5 11 1351 1003
1473 0 1 10 10 1351 937
1474 0 1 23 13 1350 240
1475 0 1 4 28 1350 790
1476 0 1 9 23 1350 214
1477 0 1 20 9 1350 584
1478 0 1 5 9 1349 925
1479 0 1 8 12 1349 1091
1480 0 1 7 29 1349 931
1481 0 1 24 25 1348 699
1482 0 1 24 14 1348 1014
1483 0 1 27 23 1348 144
1484 0 1 27 16 1347 1061
1485 0 1 6 12 1347 731
1486 0 1 10 20 1347 499
1487 0 1 26 26 1347 169
1488 0 1 10 25 1346 265
1489 0 1 23 27 1346 205
1490 0 1 15 16 1346 996
1491 0 1 24 22 1345 1071
1492 0 1 20 10 1345 972
1493 0 1 7 15 1345 1031
1494 0 1 20 11 1343 202
1495 0 1 5 7 1343 1079
1496 0 1 25 15 1342 849
1497 0 1 28 28 1341 689
1498 0 1 29 20 1340 758
1499 0 1 6 29 1340 146
1500 0 1 5 9 1340 528
1501 0 1 28 21 1340 724
1502 0 1 17 28 1340 386
1503 0 1 25 23 1339 212
1504 0 1 5 20 1339 558
1505 0 1 4 29 1338 504
1506 0 1 23 27 1338 448
1507 0 1 19 28 1338 288
1508 0 1 6 26 1337 613
1509 0 1 16 22 1337 589
1510 0 1 25 13 1337 426
1511 0 1 24 17 1337 909
1512 0 1 22 13 1336 242
1513 0 1 10 29 1335 1003
1514 0 1 17 11 1335 364
1515 0 1 12 13 1335 924
1516 0 1 10 25 1335 911
1517 0 1 14 25 1334 644
1518 0 1 24 26 1334 205
1519 0 1 8 16 1333 498
1520 0 1 9 25 1333 875
1521 0 1 14 27 1333 338
1522 0 1 15 23 1333 354
1523 0 1 14 25 1332 300
1524 0 1 15 9 1331 622
1525 0 1 24 13 1331 1015
1526 0 1 7 8 1331 503
1527 0 1 7 14 1331 251
1528 0 1 12 25 1331 207
1529 0 1 29 27 1331 339
1530 0 1 18 22 1331 184
1531 0 1 15 13 1330 778
1532 0 1 21 17 1329 297
1533 0 1 9 23 1328 825
1534 0 1 11 13 1328 1004
1535 0 1 6 21 1328 241
1536 0 1 9 24 1327 279
1537 0 1 23 21 1327 809
1538 0 1 22 25 1327 414
1539 0 1 14 14 1326 930
1540 0 1 3 23 1326 787
1541 0 1 3 25 1326 684
1542 0 1 9 24 1325 947
1543 0 1 28 27 1325 599
1544 0 1 12 29 1324 650
1545 0 1 28 24 1324 921
1546 0 1 15 27 1324 900
1547 0 1 3 26 1324 684
1548 0 1 5 28 1323 364
1549 0 1 13 12 1322 288
1550 0 1 27 17 1322 495
1551 0 1 9 15 1322 1027
1552 0 1 8 28 1322 869
1553 0 1 14 11 1322 294
1554 0 1 18 15 1321 522
1555 0 1 26 22 1320 139
1556 0 1 14 18 1320 145
1557 0 1 19 21 1320 192
1558 0 1 26 14 1320 162
1559 0 1 17 13 1319 940
1560 0 1 20 24 1319 275
1561 0 1 11 11 1319 362
1562 0 1 15 16 1318 615
1563 0 1 19 13 1318 635
1564 0 1 17 9 1318 552
1565 0 1 13 12 1317 295
1566 0 1 10 8 1317 946
1567 0 1 17 18 1317 368
1568 0 1 21 22 1317 653
1569 0 1 12 27 1316 206
1570 0 1 26 8 1316 336
1571 0 1 9 27 1316 638
1572 0 1 25 15 1315 603
1573 0 1 10 18 1315 588
1574 0 1 26 13 1314 968
1575 0 1 28 10 1314 1012
1576 0 1 16 23 1314 704
1577 0 1 9 19 1314 1033
1578 0 1 17 14 1314 729
1579 0 1 21 15 1313 132
1580 0 1 27 18 1312 990
1581 0 1 17 12 1312 120
1582 0 1 23 26 1312 704
1583 0 1 10 10 1311 648
1584 0 1 17 24 1311 371
1585 0 1 18 13 1311 131
1586 0 1 24 20 1309 188
1587 0 1 27 13 1308 985
1588 0 1 9 25 1308 242
1589 0 1 11 7 1308 375
1590 0 1 23 25 1308 642
1591 0 1 10 8 1307 430
1592 0 1 11 8 1306 1000
1593 0 1 16 28 1306 969
1594 0 1 5 16 1306 712
1595 0 1 10 21 1306 921
1596 0 1 7 28 1305 870
1597 0 1 12 14 1305 538
1598 0 1 12 28 1305 684
1599 0 1 25 8 1304 647
1600 0 1 7 20 1304 665
1601 0 1 27 11 1304 1066
1602 0 1 24 15 1304 1019
1603 0 1 21 23 1303 779
1604 0 1 12 22 1303 552
1605 0 1 27 7 1303 981
1606 0 1 22 25 1303 118
1607 0 1 5 29 1302 390
1608 0 1 5 10 1301 420
1609 0 1 15 9 1301 473
1610 0 1 7 24 1300 236
1611 0 1 25 28 1300 901
1612 0 1 18 17 1300 703
1613 0 1 3 23 1300 352
1614 0 1 5 17 1299 138
1615 0 1 16 20 1299 749
1616 0 1 13 17 1299 587
1617 0 1 11 12 1298 100
1618 0 1 13 19 1298 571
1619 0 1 8 22 1298 237
1620 0 1 22 23 1297 843
1621 0 1 5 29 1297 712
1622 0 1 18 18 1296 1042
1623 0 1 14 22 1296 1071
1624 0 1 5 27 1295 662
1625 0 1 12 28 1295 661
1626 0 1 16 18 1294 267
1627 0 1 9 10 1293 218
1628 0 1 4 22 1293 981
1629 0 1 13 25 1293 358
1630 0 1 9 28 1292 150
1631 0 1 17 24 1292 777
1632 0 1 13 28 1292 210
1633 0 1 22 8 1291 748
1634 0 1 7 16 1291 593
1635 0 1 10 12 1290 818
1636 0 1 16 23 1290 681
1637 0 1 7 13 1290 458
1638 0 1 9 15 1289 842
1639 0 1 22 8 1288 641
1640 0 1 3 28 1288 829
1641 0 1 16 7 1288 438
1642 0 1 23 24 1287 344
1643 0 1 18 22 1286 272
1644 0 1 12 20 1286 725
1645 0 1 14 26 1286 968
1646 0 1 11 18 1285 429
1647 0 1 19 25 1284 232
1648 0 1 28 17 1284 867
1649 0 1 16 24 1284 370
1650 0 1 22 20 1284 1046
1651 0 1 4 21 1283 138
1652 0 1 20 10 1283 269
1653 0 1 14 27 1283 883
1654 0 1 20 19 1283 631
1655 0 1 10 8 1283 187
1656 0 1 16 11 1283 953
1657 0 1 20 7 1283 994
1658 0 1 29 7 1282 367
1659 0 1 25 14 1281 582
1660 0 1 13 13 1281 267
1661 0 1 7 8 1281 829
1662 0 1 7 16 1281 574
1663 0 1 11 11 1279 898
1664 0 1 18 22 1278 900
1665 0 1 16 20 1278 214
1666 0 1 6 10 1278 902
1667 0 1 8 19 1277 858
1668 0 1 7 23 1276 928
1669 0 1 24 7 1276 126
1670 0 1 9 11 1276 236
1671 0 1 26 9 1276 913
1672 0 1 12 11 1275 739
1673 0 1 15 19 1275 221
1674 0 1 19 7 1274 343
1675 0 1 13 24 1273 756
1676 0 1 15 12 1273 770
1677 0 1 25 9 1273 645
1678 0 1 8 7 1272 676
1679 0 1 13 10 1272 531
1680 0 1 18 7 1272 241
1681 0 1 3 18 1271 253
1682 0 1 28 17 1271 219
1683 0 1 11 9 1270 400
1684 0 1 27 14 1270 349
1685 0 1 22 11 1268 339
1686 0 1 19 10 1268 1053
1687 0 1 15 15 1268 821
1688 0 1 10 28 1268 831
1689 0 1 22 7 1268 271
1690 0 1 18 10 1268 488
1691 0 1 26 11 1267 115
1692 0 1 22 8 1266 645
1693 0 1 10 20 1264 311
1694 0 1 5 15 1264 172
1695 0 1 9 28 1264 296
1696 0 1 29 17 1264 1053
1697 0 1 13 24 1263 841
1698 0 1 22 7 1263 375
1699 0 1 29 27 1263 450
1700 0 1 21 19 1263 694
1701 0 1 28 24 1263 194
1702 0 1 5 14 1262 155
1703 0 1 22 25 1262 721
1704 0 1 9 9 1261 625
1705 0 1 25 11 1260 553
1706 0 1 25 11 1260 448
1707 0 1 8 28 1260 861
1708 0 1 6 11 1259 452
1709 0 1 15 23 1259 165
1710 0 1 20 17 1258 600
1711 0 1 13 7 1258 195
1712 0 1 7 12 1258 756
1713 0 1 4 12 1258 929
1714 0 1 7 12 1257 692
1715 0 1 6 23 1257 834
1716 0 1 4 8 1256 333
1717 0 1 12 28 1256 382
1718 0 1 10 14 1256 866
1719 0 1 20 10 1256 370
1720 0 1 21 11 1256 320
1721 0 1 7 12 1255 522
1722 0 1 21 12 1255 572
1723 0 1 21 16 1255 504
1724 0 1 3 22 1255 696
1725 0 1 3 12 1255 696
1726 0 1 5 7 1254 416
1727 0 1 21 9 1254 124
1728 0 1 21 15 1254 198
1729 0 1 24 9 1254 903
1730 0 1 15 17 1252 252
1731 0 1 3 8 1251 120
1732 0 1 25 28 1251 423
1733 0 1 13 23 1251 815
1734 0 1 16 20 1251 1005
1735 0 1 26 12 1250 393
1736 0 1 20 27 1250 1055
1737 0 1 28 27 1250 640
1738 0 1 25 10 1250 867
1739 0 1 24 7 1250 842
1740 0 1 29 21 1250 765
1741 0 1 20 10 1249 154
1742 0 1 11 23 1249 888
1743 0 1 12 10 1248 632
1744 0 1 10 10 1248 906
1745 0 1 10 12 1247 238
1746 0 1 25 16 1247 1048
1747 0 1 22 24 1247 137
1748 0 1 26 29 1247 618
1749 0 1 4 15 1245 281
1750 0 1 9 13 1245 764
1751 0 1 20 23 1245 251
1752 0 1 11 17 1245 634
1753 0 1 21 14 1245 723
1754 0 1 9 17 1245 918
1755 0 1 7 17 1244 152
1756 0 1 24 24 1244 178
1757 0 1 17 18 1244 582
1758 0 1 21 12 1244 458
1759 0 1 8 25 1243 788
1760 0 1 21 17 1242 895
1761 0 1 9 25 1242 284
1762 0 1 19 14 1242 1031
1763 0 1 22 16 1242 242
1764 0 1 17 11 1242 373
1765 0 1 3 18 1242 378
1766 0 1 25 18 1241 975
1767 0 1 5 17 1241 376
1768 0 1 22 19 1241 639
1769 0 1 18 10 1241 267
1770 0 1 15 24 1241 182
1771 0 1 10 22 1240 983
1772 0 1 27 6 1240 1009
1773 0 1 6 17 1239 577
1774 0 1 26 27 1239 424
1775 0 1 17 19 1239 845
1776 0 1 23 17 1238 762
1777 0 1 23 9 1238 599
1778 0 1 14 6 1238 289
1779 0 1 14 21 1238 886
1780 0 1 12 11 1238 574
1781 0 1 4 29 1237 253
1782 0 1 20 16 1237 327
1783 0 1 12 16 1237 469
1784 0 1 21 20 1236 342
1785 0 1 6 26 1236 576
1786 0 1 27 8 1236 576
1787 0 1 11 25 1236 575
1788 0 1 5 21 1236 319
1789 0 1 10 29 1235 353
1790 0 1 10 14 1234 1013
1791 0 1 23 21 1234 322
1792 0 1 7 27 1233 628
1793 0 1 26 21 1233 445
1794 0 1 9 7 1233 317
1795 0 1 22 10 1233 547
1796 0 1 12 25 1233 417
1797 0 1 10 26 1232 412
