id express priority volume weight reward duration
2028 0 0 26 23 318 1004
2029 0 0 3 26 1719 395
2030 0 0 4 13 1364 178
2031 0 0 29 5 1917 674
2032 0 0 11 29 1189 599
2033 0 0 5 29 1783 973
2034 0 0 22 14 1532 259
2035 1 0 24 22 771 613
2036 0 0 18 17 1305 260
2037 0 0 17 17 550 977
2038 0 0 22 13 1605 624
2039 0 0 27 29 1057 923
2040 0 0 10 24 820 453
2041 0 0 18 12 1662 809
2042 0 0 3 28 1926 701
2043 0 0 4 9 1895 337
2044 0 0 3 13 207 839
2045 1 0 24 5 434 490
2046 0 0 3 17 484 852
2047 0 0 10 28 997 173
2048 0 0 27 9 1249 974
2049 0 0 17 3 1188 278
2050 1 0 23 28 1700 444
2051 0 0 27 11 798 135
2052 0 0 18 9 1576 524
2053 0 0 25 28 1778 947
2054 0 0 5 22 515 560
2055 0 0 26 7 1464 1055
2056 0 0 12 28 1196 1081
2057 0 0 12 9 896 563
2058 0 0 8 28 1666 261
2059 0 0 26 5 930 752
2060 0 0 11 16 1749 329
2061 0 0 25 23 1624 766
2062 0 0 16 3 1658 210
2063 0 0 9 5 1708 812
2064 0 0 28 15 873 974
2065 0 0 21 6 1978 410
2066 0 0 10 4 302 1058
2067 0 0 4 13 1125 160
2068 0 0 10 10 1959 222
2069 0 0 16 28 793 441
2070 0 0 17 3 1591 281
2071 0 0 4 24 302 318
2072 0 0 17 27 1828 1016
2073 0 0 8 18 1871 345
2074 1 0 5 25 1868 977
2075 0 0 16 10 978 828
2076 0 0 20 9 1791 1094
2077 0 0 15 29 438 168
2078 0 0 23 3 1487 1013
2079 0 0 4 3 1597 661
2080 0 0 19 29 1801 864
2081 0 0 15 14 1946 529
2082 0 0 22 12 403 548
2083 1 0 5 27 673 825
2084 1 0 22 12 1410 272
2085 0 0 16 28 874 700
2086 0 0 25 22 1037 115
2087 0 0 21 29 1308 1017
2088 0 0 27 4 636 460
2089 0 0 4 27 930 804
2090 0 0 10 29 1741 858
2091 1 0 9 10 383 675
2092 0 0 9 19 532 716
2093 0 0 6 11 327 595
2094 0 0 9 28 399 210
2095 0 0 3 28 251 376
2096 0 0 18 6 453 580
2097 0 0 21 20 1148 326
2098 0 0 6 3 1062 557
2099 0 0 18 12 562 933
2100 0 0 7 9 394 782
2101 0 0 26 8 931 564
2102 0 0 24 18 464 282
2103 1 0 29 9 952 476
2104 0 0 28 27 1185 709
2105 0 0 18 15 571 646
2106 1 0 27 22 1911 1039
2107 0 0 20 24 1081 1004
2108 1 0 5 28 1191 656
2109 0 0 15 21 1151 875
2110 0 0 26 4 1682 148
2111 0 0 11 21 1369 118
2112 0 0 4 29 303 609
2113 0 0 15 20 1308 614
2114 0 0 20 29 468 348
2115 0 0 22 27 1349 974
2116 0 0 26 19 943 960
2117 0 0 28 24 1090 1024
2118 0 0 26 18 430 679
2119 0 0 8 16 1840 876
2120 0 0 24 14 1227 158
2121 0 0 5 23 1941 648
2122 0 0 22 4 1051 276
2123 0 0 13 9 468 958
2124 1 0 12 25 1142 799
2125 0 0 4 5 473 1090
2126 0 0 13 29 1675 506
2127 0 0 21 4 1214 814
2128 1 0 27 22 1762 565
2129 0 0 16 11 1034 415
2130 0 0 15 14 1282 824
2131 0 0 17 9 872 269
2132 0 0 21 6 887 414
2133 0 0 17 10 970 1042
2134 0 0 16 21 767 326
2135 0 0 9 8 939 290
2136 0 0 15 3 1633 706
2137 0 0 3 25 1615 762
2138 0 0 15 8 787 946
2139 0 0 14 26 687 990
2140 0 0 19 23 236 784
2141 0 0 16 8 1262 742
2142 0 0 25 22 410 700
2143 0 0 25 20 1477 369
2144 0 0 11 3 794 457
2145 0 0 18 8 565 620
2146 1 0 21 21 1739 753
2147 1 0 15 16 687 476
2148 0 0 9 23 652 346
2149 0 0 15 14 1945 884
2150 1 0 14 9 1912 519
2151 0 0 22 12 827 839
2152 0 0 23 7 213 572
2153 0 0 11 16 1615 857
2154 0 0 17 13 1826 309
2155 0 0 23 11 1497 790
2156 0 0 27 29 1409 923
2157 0 0 5 26 464 179
2158 0 0 8 5 1990 483
2159 0 0 15 8 320 696
2160 0 0 24 29 1601 317
2161 0 0 19 19 1262 337
2162 0 0 21 15 800 772
2163 0 0 12 11 238 826
2164 0 0 23 20 967 502
2165 0 0 21 3 1015 752
2166 0 0 20 5 1887 418
2167 0 0 10 22 963 873
2168 0 0 4 19 1771 863
2169 0 0 28 5 732 213
2170 0 0 24 6 1955 848
2171 0 0 29 23 1118 666
2172 0 0 12 12 233 334
2173 0 0 22 14 1749 837
2174 0 0 20 7 543 956
2175 0 0 28 5 792 944
2176 0 0 18 15 1519 179
2177 0 0 18 26 1522 609
2178 1 0 27 14 1838 935
2179 0 0 22 25 1512 353
2180 0 0 3 11 1973 597
2181 0 0 22 26 902 286
2182 0 0 3 20 957 110
2183 0 0 27 9 1838 150
2184 0 0 13 23 1623 1071
2185 0 0 19 4 800 1018
2186 0 0 23 8 1609 530
2187 0 0 20 12 639 720
2188 0 0 23 10 1551 399
2189 0 0 20 15 1149 849
2190 0 0 17 13 453 800
2191 0 0 5 20 717 701
2192 0 0 8 3 221 148
2193 0 0 26 27 304 467
2194 0 0 7 4 693 553
2195 0 0 5 24 1812 290
2196 0 0 19 10 1296 546
2197 0 0 12 26 680 666
2198 0 0 5 26 355 421
2199 0 0 18 16 1445 250
2200 1 0 11 23 742 242
2201 0 0 27 28 997 959
2202 0 0 5 10 616 521
2203 0 0 28 26 1896 416
2204 0 0 18 24 1288 227
2205 0 0 18 18 1333 488
2206 0 0 6 13 246 352
2207 0 0 7 20 887 831
2208 0 0 7 25 1140 127
2209 0 0 16 26 1701 749
2210 0 0 16 15 1249 232
2211 0 0 26 20 1049 227
2212 0 0 5 7 382 545
2213 0 0 8 18 705 535
2214 0 0 11 17 793 923
2215 0 0 15 22 402 189
2216 0 0 24 15 1413 876
2217 0 0 11 8 1336 581
2218 0 0 23 14 359 291
2219 0 0 22 17 215 983
2220 0 0 16 23 1900 436
2221 0 0 25 26 975 225
2222 0 0 14 10 466 848
2223 0 0 18 23 1358 639
2224 0 0 11 19 854 749
2225 0 0 14 4 633 1061
2226 0 0 8 13 1325 384
2227 0 0 9 25 295 1016
2228 0 0 19 11 1002 654
2229 0 0 25 4 1936 889
2230 0 0 22 3 1420 1031
2231 0 0 4 17 1166 773
2232 0 0 21 27 406 477
2233 0 0 3 5 759 779
2234 0 0 3 23 1881 425
2235 0 0 28 15 1290 768
2236 0 0 18 23 562 570
2237 0 0 10 20 1707 239
2238 0 0 24 14 1487 229
2239 0 0 20 18 677 215
2240 0 0 19 29 909 912
2241 0 0 24 18 1467 269
2242 0 0 12 19 536 817
2243 0 0 29 8 733 381
2244 0 0 27 24 972 300
2245 0 0 29 10 865 566
2246 1 0 28 8 691 937
2247 0 0 18 13 679 861
2248 0 0 17 19 1044 747
2249 0 0 19 5 1275 593
2250 0 0 18 19 727 249
2251 1 0 9 5 1255 1002
2252 0 0 8 15 671 487
2253 0 0 5 13 1250 406
2254 0 0 6 26 536 210
2255 0 0 12 12 1053 160
2256 0 0 14 17 401 313
2257 0 0 27 19 920 954
2258 0 0 15 21 880 165
2259 0 0 3 18 1031 644
2260 0 0 15 22 555 326
2261 0 0 6 22 1678 871
2262 0 0 5 19 1445 633
2263 0 0 9 19 883 1072
2264 0 0 7 8 1447 118
2265 0 0 19 12 394 356
2266 1 0 13 25 885 547
2267 0 0 10 26 1933 434
2268 0 0 12 6 1953 152
2269 0 0 24 19 1922 851
2270 0 0 16 16 254 779
2271 0 0 17 8 1958 988
2272 0 0 5 29 1640 308
2273 0 0 17 24 837 533
2274 0 0 24 3 1222 168
2275 0 0 10 21 1907 653
2276 0 0 26 11 988 115
2277 0 0 12 3 1260 804
2278 0 0 22 20 1882 464
2279 0 0 5 16 308 724
2280 0 0 28 21 624 576
2281 0 0 16 23 1846 572
2282 0 0 7 28 474 261
2283 0 0 23 29 603 646
2284 1 0 21 16 795 135
2285 0 0 13 11 1136 210
2286 0 0 29 26 1134 516
2287 0 0 19 16 1456 328
2288 0 0 20 12 1410 247
2289 1 0 11 20 377 696
2290 0 0 20 17 902 584
2291 0 0 5 26 1202 482
2292 0 0 15 6 394 186
2293 0 0 17 5 1705 388
2294 1 0 7 29 390 1037
2295 0 0 22 20 921 1023
2296 0 0 21 15 999 819
2297 0 0 19 20 1535 712
2298 0 0 22 12 1304 371
2299 0 0 11 17 663 744
2300 1 0 21 21 949 248
2301 0 0 22 25 801 801
2302 0 0 19 29 476 1066
2303 0 0 9 16 1709 312
2304 1 0 20 25 1501 152
2305 1 0 12 14 1134 1013
2306 0 0 16 16 971 965
2307 1 0 12 3 291 689
2308 0 0 27 25 1818 204
2309 0 0 16 17 581 561
2310 0 0 6 5 718 985
2311 0 0 5 3 382 791
2312 0 0 12 16 1447 691
2313 0 0 19 23 1889 185
2314 0 0 3 23 1218 766
2315 0 0 8 8 1027 514
2316 0 0 10 22 1944 1064
2317 0 0 4 25 1345 165
2318 0 0 22 11 608 1033
2319 0 0 19 6 242 949
2320 0 0 21 24 1791 1062
2321 0 0 19 14 1369 951
2322 0 0 16 21 1895 308
2323 0 0 20 17 566 1038
2324 0 0 23 3 561 347
2325 0 0 11 18 1237 893
2326 0 0 13 18 645 343
2327 0 0 6 10 383 270
2328 0 0 7 11 1103 890
2329 0 0 29 8 1193 1065
2330 1 0 10 7 373 642
2331 0 0 5 18 1525 796
2332 0 0 29 9 556 648
2333 0 0 24 21 1853 517
2334 0 0 21 27 1842 512
2335 0 0 17 8 1554 451
2336 0 0 10 6 1122 387
2337 0 0 23 12 1580 928
2338 0 0 23 27 1633 369
2339 0 0 25 24 1508 561
2340 0 0 22 11 353 273
2341 0 0 16 23 761 1078
2342 0 0 15 23 1601 1064
2343 0 0 15 8 1792 1072
2344 0 0 21 18 1150 411
2345 0 0 5 7 674 354
2346 0 0 8 6 1503 890
2347 0 0 26 28 1747 575
2348 1 0 26 6 1338 724
2349 0 0 4 9 261 1002
2350 1 0 16 4 940 1074
2351 0 0 25 16 1101 239
2352 0 0 20 8 1836 333
2353 0 0 24 29 203 122
2354 0 0 4 21 941 464
2355 0 0 27 25 384 801
2356 0 0 26 28 884 843
2357 0 0 27 24 1709 578
2358 1 0 21 13 1296 222
2359 0 0 29 20 851 928
2360 0 0 24 20 811 187
2361 0 0 23 16 831 913
2362 0 0 11 17 1010 612
2363 0 0 14 28 1628 311
2364 0 0 27 17 544 1047
2365 0 0 9 14 554 514
2366 0 0 23 17 978 118
2367 0 0 21 23 1988 461
2368 0 0 22 24 1085 300
2369 0 0 19 20 246 414
2370 0 0 9 8 528 330
2371 0 0 13 19 1617 274
2372 0 0 14 3 1567 133
2373 0 0 19 16 1182 423
2374 1 0 3 7 1309 449
2375 1 0 24 13 536 1097
2376 0 0 7 10 454 379
2377 0 0 12 13 633 1070
2378 0 0 17 17 802 628
2379 0 0 14 11 502 784
2380 0 0 27 7 1218 902
2381 0 0 13 20 1074 689
2382 0 0 15 27 815 810
2383 0 0 6 6 1972 337
2384 1 0 12 14 1978 1097
2385 0 0 24 8 1673 610
2386 0 0 8 15 845 256
2387 0 0 29 8 465 160
2388 0 0 7 27 1053 1023
2389 0 0 12 13 1686 157
2390 0 0 12 21 1250 444
2391 0 0 22 10 1715 612
2392 0 0 9 4 1654 471
2393 0 0 29 12 998 752
2394 0 0 9 16 1879 225
2395 1 0 28 3 1281 266
2396 1 0 28 29 1675 441
2397 0 0 14 8 1905 570
2398 1 0 24 26 1669 206
2399 0 0 7 29 899 682
2400 0 0 7 15 1803 1060
2401 0 0 8 26 685 798
2402 0 0 9 20 1262 1080
2403 0 0 29 29 1345 589
2404 0 0 6 28 1411 388
2405 1 0 22 4 221 563
2406 0 0 13 25 1336 896
2407 0 0 11 21 1561 873
2408 0 0 22 29 1332 238
2409 0 0 23 6 292 1063
2410 0 0 10 10 1003 1091
2411 0 0 19 18 555 395
2412 0 0 8 8 413 986
2413 1 0 23 10 1612 972
2414 0 0 15 14 1016 141
2415 0 0 14 18 972 590
2416 0 0 21 18 681 612
2417 0 0 5 11 846 110
2418 0 0 23 25 1339 339
2419 0 0 5 13 1288 460
2420 0 0 16 9 356 447
2421 0 0 25 14 1940 418
2422 0 0 28 24 658 876
2423 1 0 26 8 1180 257
2424 0 0 13 29 1079 780
2425 0 0 16 11 1476 731
2426 0 0 16 18 1170 665
2427 1 0 12 14 410 287
2428 0 0 20 22 1121 362
2429 0 0 6 21 1776 597
2430 0 0 6 3 254 939
2431 0 0 18 13 273 1057
2432 0 0 25 21 1060 1045
2433 0 0 8 14 1266 897
2434 0 0 18 8 1676 218
2435 0 0 24 23 1893 744
2436 0 0 18 21 517 222
2437 1 0 13 15 1012 853
2438 0 0 27 16 1489 193
2439 0 0 16 13 807 1080
2440 0 0 5 5 1330 924
2441 0 0 12 18 1258 703
2442 0 0 18 23 713 366
2443 0 0 19 23 1087 108
2444 0 0 9 11 364 393
2445 0 0 16 3 844 1050
2446 0 0 29 6 1735 671
2447 0 0 24 5 329 934
2448 0 0 23 13 1816 961
2449 0 0 26 3 1044 1071
2450 0 0 14 23 1860 917
2451 0 0 17 10 1505 546
2452 1 0 9 15 1082 181
2453 0 0 23 5 705 152
2454 0 0 7 4 1365 996
2455 0 0 18 20 931 715
2456 0 0 4 14 1170 256
2457 0 0 20 17 1307 789
2458 0 0 18 29 1893 337
2459 0 0 21 19 1631 804
2460 0 0 6 7 1024 339
2461 0 0 7 18 518 209
2462 0 0 16 4 852 279
2463 0 0 13 9 1799 445
2464 0 0 5 27 401 122
2465 1 0 18 29 1743 513
2466 0 0 22 27 994 205
2467 1 0 26 13 1493 316
2468 0 0 13 14 277 735
2469 0 0 20 19 1882 569
2470 0 0 27 4 1909 226
2471 0 0 4 29 1801 852
2472 0 0 5 3 1824 498
2473 0 0 22 20 824 780
2474 0 0 24 4 1123 122
2475 0 0 12 22 270 1053
2476 0 0 25 24 877 908
2477 0 0 24 11 633 318
2478 0 0 26 21 900 758
2479 0 0 27 12 1617 740
2480 0 0 29 8 1837 729
2481 0 0 24 22 542 462
2482 0 0 23 24 1663 977
2483 0 0 3 15 403 572
2484 0 0 26 22 603 696
2485 0 0 16 10 1070 469
2486 0 0 14 29 311 878
2487 0 0 26 15 1816 880
2488 0 0 12 11 1428 348
2489 0 0 23 8 503 271
2490 0 0 16 15 314 595
2491 0 0 11 13 633 249
2492 0 0 25 18 1717 208
2493 0 0 4 28 1379 555
2494 0 0 10 28 1275 332
2495 0 0 26 28 1140 423
2496 0 0 3 7 1032 803
2497 0 0 16 14 1558 733
2498 0 0 19 14 1955 105
2499 0 0 23 13 286 178
2500 0 0 3 16 488 524
2501 0 0 9 24 235 304
2502 0 0 19 13 515 670
2503 0 0 4 10 1479 238
2504 1 0 14 24 668 349
2505 0 0 22 22 1625 979
2506 0 0 12 11 587 381
2507 0 0 23 14 1967 662
2508 0 0 16 21 1441 992
2509 0 0 8 12 1284 872
2510 0 0 7 11 218 566
2511 0 0 13 21 472 491
2512 0 0 15 24 909 548
2513 1 0 24 9 1052 264
2514 0 0 22 10 367 805
2515 0 0 8 21 205 221
2516 0 0 4 19 548 827
2517 0 0 14 20 720 901
2518 0 0 12 16 1773 542
2519 0 0 4 8 1707 923
2520 0 0 11 14 1607 797
2521 0 0 3 15 817 483
2522 0 0 19 5 762 823
2523 0 0 27 4 1932 1044
2524 0 0 16 19 1923 488
2525 0 0 5 23 1503 911
2526 0 0 23 19 1701 213
2527 0 0 17 20 1981 103
2528 0 0 16 5 773 717
2529 0 0 25 25 1631 449
2530 0 0 28 4 729 548
2531 0 0 27 23 981 726
2532 1 0 15 24 229 632
2533 0 0 10 25 1584 404
2534 0 0 22 10 1765 104
2535 0 0 22 13 917 107
2536 0 0 22 20 366 493
2537 0 0 4 12 1537 416
2538 0 0 25 27 1353 1094
2539 0 0 23 17 1349 299
2540 0 0 19 3 762 379
2541 0 0 24 8 312 805
2542 0 0 24 3 1983 904
2543 0 0 22 26 1715 760
2544 1 0 22 17 463 111
2545 0 0 24 21 1512 711
2546 0 0 21 16 911 160
2547 0 0 19 17 516 185
2548 0 0 25 8 1634 957
2549 0 0 12 14 1960 504
2550 0 0 24 12 1076 107
2551 0 0 18 6 1674 146
2552 1 0 3 17 1141 738
2553 0 0 25 7 1143 282
2554 0 0 6 24 1081 538
2555 0 0 25 5 512 682
2556 0 0 27 9 1613 389
2557 0 0 5 6 1566 1046
2558 0 0 10 17 1014 377
2559 0 0 23 26 1120 736
2560 0 0 13 24 977 635
2561 0 0 26 11 1453 390
2562 0 0 23 28 793 1048
2563 0 0 22 6 570 302
2564 0 0 15 17 709 889
2565 0 0 13 6 1000 347
2566 0 0 28 25 412 974
2567 1 0 18 28 1524 241
2568 0 0 15 22 1100 476
2569 0 0 6 16 546 458
2570 0 0 11 22 1795 704
2571 0 0 18 25 1679 217
2572 0 0 19 14 548 518
2573 0 0 12 8 1554 370
2574 0 0 10 13 1977 599
2575 0 0 12 14 1884 638
2576 0 0 25 26 385 424
2577 0 0 9 8 1475 479
2578 0 0 28 29 1813 737
2579 0 0 27 15 1241 947
2580 0 0 15 22 1276 1026
2581 0 0 22 23 1942 101
2582 0 0 18 10 691 186
2583 0 0 21 21 1280 841
2584 0 0 23 23 1018 927
2585 0 0 12 7 1087 653
2586 0 0 4 4 564 631
2587 0 0 27 13 1338 244
2588 0 0 11 17 1345 540
2589 0 0 19 25 1435 493
2590 0 0 25 25 301 167
2591 1 0 26 13 1282 444
2592 0 0 29 15 1072 666
2593 0 0 27 7 1084 103
2594 0 0 6 6 219 976
2595 0 0 8 17 321 716
2596 0 0 28 25 1910 266
2597 0 0 17 8 1260 636
2598 0 0 24 19 1193 680
2599 0 0 25 10 1740 970
2600 0 0 25 13 808 827
2601 0 0 4 10 1916 583
2602 0 0 17 11 834 143
2603 0 0 12 27 1877 232
2604 0 0 27 9 467 518
2605 0 0 22 3 1171 970
2606 0 0 12 10 1247 976
2607 0 0 4 20 411 167
2608 0 0 8 18 1000 409
2609 0 0 19 16 1745 473
2610 0 0 29 22 1093 691
2611 0 0 13 22 1215 227
2612 0 0 18 24 480 694
2613 0 0 4 19 1604 913
2614 1 0 11 13 1005 999
2615 0 0 23 11 1261 1060
2616 0 0 24 3 240 560
2617 0 0 4 20 702 401
2618 0 0 8 23 1680 145
2619 1 0 15 12 848 581
2620 0 0 4 21 1245 429
2621 0 0 17 27 1102 108
2622 1 0 25 19 1873 348
2623 1 0 9 21 777 561
2624 1 0 27 19 966 689
2625 0 0 13 13 956 615
2626 0 0 19 4 687 471
2627 0 0 29 7 654 921
2628 0 0 24 16 215 227
2629 0 0 4 26 260 291
2630 0 0 9 9 1045 965
2631 0 0 17 4 1233 228
2632 0 0 18 5 1181 548
2633 0 0 10 12 726 566
2634 0 0 4 25 1211 712
2635 0 0 11 26 1024 305
2636 0 0 16 7 835 202
2637 0 0 11 26 1212 950
2638 0 0 26 5 1123 252
2639 0 0 5 6 861 692
2640 0 0 22 12 919 575
2641 0 0 21 24 478 858
2642 0 0 7 11 1001 670
2643 0 0 23 3 1298 990
2644 0 0 29 27 1756 938
2645 0 0 13 20 1496 138
2646 0 0 17 21 293 1015
2647 0 0 20 4 776 404
2648 0 0 19 28 253 1056
2649 0 0 5 23 227 823
2650 0 0 15 18 1955 943
2651 0 0 12 15 1814 877
2652 0 0 5 7 1878 722
2653 0 0 12 24 1196 439
2654 0 0 17 12 886 609
2655 0 0 3 26 859 863
2656 0 0 18 19 368 640
2657 0 0 11 4 263 484
2658 0 0 24 29 279 164
2659 0 0 4 18 1060 991
2660 0 0 27 15 1600 1097
2661 0 0 20 10 1827 622
2662 0 0 25 8 1550 904
2663 0 0 19 9 322 694
2664 0 0 25 5 536 485
2665 0 0 17 17 349 171
2666 0 0 24 8 1687 244
2667 0 0 9 14 1595 896
2668 0 0 7 4 1694 996
2669 0 0 13 7 821 162
2670 0 0 20 28 1722 673
2671 0 0 28 24 846 572
2672 0 0 26 6 361 183
2673 0 0 24 9 851 336
2674 0 0 13 9 1372 379
2675 0 0 23 14 1374 424
2676 0 0 17 27 716 975
2677 0 0 8 10 773 700
2678 0 0 9 9 1680 576
2679 1 0 27 24 765 194
2680 0 0 8 19 1765 123
2681 0 0 8 4 1267 988
2682 0 0 4 29 206 281
2683 0 0 4 27 207 497
2684 0 0 14 16 1286 224
2685 0 0 25 21 1694 358
2686 1 0 11 22 1654 907
2687 0 0 26 14 1004 237
2688 0 0 11 20 1510 637
2689 0 0 21 20 342 535
2690 0 0 15 12 336 214
2691 0 0 11 10 1255 196
2692 0 0 24 13 490 150
2693 0 0 11 24 1194 1093
2694 0 0 17 3 1555 776
2695 0 0 24 4 1792 375
2696 0 0 18 24 1404 816
2697 0 0 10 16 752 864
2698 0 0 9 18 896 118
2699 0 0 27 9 1598 916
2700 1 0 3 11 1187 912
2701 0 0 28 29 1097 850
2702 0 0 25 22 1453 702
2703 0 0 24 10 630 925
2704 0 0 4 11 1612 427
2705 0 0 11 7 538 365
2706 0 0 16 11 1184 117
2707 1 0 3 25 1141 178
2708 0 0 15 8 1984 111
2709 1 0 8 5 1220 916
2710 0 0 13 4 631 234
2711 1 0 28 29 387 586
2712 1 0 27 16 1606 483
2713 0 0 20 28 1507 650
2714 0 0 20 19 1921 205
2715 0 0 25 21 1360 513
2716 0 0 26 17 1299 730
2717 0 0 23 21 708 158
2718 0 0 3 26 1888 603
2719 0 0 20 8 1823 1034
2720 0 0 14 8 803 292
2721 0 0 11 26 968 423
2722 0 0 23 11 910 553
2723 0 0 8 25 525 549
2724 0 0 17 24 694 124
2725 0 0 27 23 433 490
2726 0 0 21 27 1270 617
2727 0 0 20 16 1287 947
2728 0 0 28 5 1879 143
2729 0 0 14 5 1102 554
2730 0 0 3 11 647 882
2731 1 0 8 20 1892 114
2732 1 0 15 29 1901 308
2733 0 0 18 14 248 676
2734 0 0 12 26 478 271
2735 0 0 11 21 973 106
2736 0 0 7 19 553 791
2737 0 0 4 9 1863 569
2738 0 0 20 11 1749 950
2739 0 0 4 3 1824 134
2740 0 0 22 5 1427 939
2741 0 0 18 13 1701 364
2742 1 0 7 24 1008 173
2743 0 0 27 22 1520 626
2744 0 0 23 7 897 589
2745 0 0 10 16 351 235
2746 0 0 6 11 1637 620
2747 0 0 13 12 703 859
2748 0 0 7 18 823 1042
2749 0 0 7 16 744 443
2750 0 0 5 29 232 804
2751 0 0 27 22 889 716
2752 0 0 23 14 1770 562
2753 0 0 29 7 238 311
2754 0 0 23 6 611 709
2755 1 0 25 12 1354 997
2756 0 0 27 24 998 205
2757 0 0 5 20 1623 317
2758 1 0 29 15 1016 395
2759 0 0 4 8 852 569
2760 0 0 8 14 1975 141
2761 0 0 6 18 1489 419
2762 0 0 10 17 855 410
2763 0 0 17 6 433 204
2764 0 0 22 4 652 645
2765 1 0 27 12 1818 260
2766 1 0 26 27 523 565
2767 0 0 20 5 1217 1064
2768 0 0 28 28 1953 115
2769 0 0 11 28 1038 609
2770 0 0 18 6 1234 1051
2771 0 0 25 26 1062 639
2772 0 0 11 16 944 415
2773 0 0 29 10 1731 1009
2774 0 0 9 6 1366 110
2775 0 0 15 22 1180 777
2776 0 0 17 12 726 1099
2777 0 0 14 11 1990 606
2778 0 0 17 10 868 122
2779 0 0 6 10 1212 435
2780 0 0 4 25 1445 337
2781 0 0 15 22 767 782
2782 0 0 13 17 1101 806
2783 0 0 21 16 1926 319
2784 0 0 3 4 1780 1064
2785 0 0 23 10 1782 777
2786 0 0 27 28 1546 303
2787 0 0 8 13 487 123
2788 0 0 11 28 1694 767
2789 1 0 6 13 1558 727
2790 0 0 20 3 1156 183
2791 0 0 4 20 803 256
2792 1 0 24 21 1891 716
2793 0 0 22 28 237 1060
2794 0 0 5 26 1532 428
2795 0 0 15 28 1027 419
2796 0 0 25 13 1975 990
2797 1 0 5 23 237 224
2798 0 0 24 9 1485 701
2799 1 0 22 19 1163 122
2800 0 0 8 23 998 452
2801 0 0 15 15 1447 809
2802 0 0 12 5 1923 743
2803 0 0 5 29 1477 427
2804 0 0 17 15 394 144
2805 0 0 9 20 376 504
2806 0 0 19 29 471 976
2807 0 0 27 23 1079 521
2808 0 0 4 28 228 1098
2809 0 0 29 12 1311 202
2810 0 0 12 17 1659 674
2811 0 0 16 10 899 435
2812 0 0 27 6 866 788
2813 0 0 20 10 1325 855
2814 0 0 24 23 643 767
2815 0 0 4 11 1512 457
2816 1 0 3 19 816 240
2817 0 0 8 21 728 232
2818 0 0 11 5 1105 541
2819 0 0 29 11 579 449
2820 0 0 4 23 498 1047
2821 0 0 12 17 1305 205
2822 0 0 23 25 440 719
2823 0 0 29 5 1930 726
2824 1 0 9 13 1170 574
2825 0 0 27 3 1033 714
2826 0 0 7 9 1671 512
2827 0 0 10 27 1796 964
2828 0 0 12 23 1223 273
2829 0 0 11 6 1647 817
2830 0 0 24 18 692 207
2831 0 0 18 7 758 533
2832 0 0 10 18 1106 593
2833 0 0 18 21 1922 662
2834 0 0 11 17 1713 896
2835 0 0 3 26 1563 219
2836 0 0 8 13 1644 141
2837 0 0 20 15 1849 687
2838 0 0 17 27 1217 578
2839 0 0 29 12 1359 257
2840 0 0 20 12 1787 725
2841 0 0 18 4 691 998
2842 0 0 23 9 1078 180
2843 0 0 28 9 581 721
2844 0 0 9 28 835 926
2845 0 0 3 14 391 988
2846 1 0 19 28 1182 164
2847 0 0 14 29 1450 454
2848 0 0 14 5 1829 1032
2849 0 0 14 10 1559 675
2850 0 0 27 18 1152 880
2851 0 0 17 8 472 288
2852 0 0 4 9 1480 450
2853 0 0 13 3 469 926
2854 0 0 3 28 1344 238
2855 0 0 8 9 278 998
2856 0 0 12 18 1845 564
2857 0 0 18 4 473 307
2858 0 0 25 16 1595 312
2859 0 0 12 9 1008 651
2860 0 0 21 11 1347 422
2861 0 0 23 3 1183 662
2862 0 0 16 23 347 420
2863 0 0 24 24 1652 633
2864 0 0 3 5 955 140
2865 0 0 10 15 1383 342
2866 0 0 29 24 1120 660
2867 0 0 4 18 1256 292
2868 0 0 9 4 1744 586
2869 0 0 13 7 401 561
2870 0 0 22 10 944 144
2871 0 0 13 11 700 109
2872 0 0 26 8 1349 711
2873 0 0 19 11 1278 879
2874 0 0 26 4 1288 774
2875 0 0 25 29 964 251
2876 0 0 25 21 1210 338
2877 1 0 9 24 892 1004
2878 0 0 17 28 414 623
2879 0 0 15 26 1819 411
2880 0 0 17 6 870 280
2881 0 0 12 21 1562 1017
2882 0 0 23 16 765 609
2883 0 0 17 14 295 501
2884 0 0 9 23 865 783
2885 0 0 15 14 1576 150
2886 0 0 11 3 377 266
2887 0 0 13 7 801 171
2888 0 0 13 18 778 555
2889 0 0 29 13 977 331
2890 0 0 8 17 1514 139
2891 0 0 13 21 229 805
2892 0 0 18 29 791 924
2893 0 0 18 11 740 695
2894 0 0 5 29 1125 856
2895 0 0 15 13 223 243
2896 0 0 18 29 1906 501
2897 0 0 3 18 1842 534
2898 0 0 17 19 1627 282
2899 1 0 4 21 209 825
2900 0 0 17 24 646 436
2901 0 0 13 18 225 659
2902 0 0 27 3 421 140
2903 0 0 21 7 242 636
2904 1 0 27 26 1248 556
2905 0 0 5 6 1168 952
2906 1 0 8 23 321 565
2907 0 0 27 18 1025 229
2908 0 0 7 6 1250 702
2909 0 0 14 24 1579 424
2910 0 0 24 23 1195 979
2911 0 0 14 18 672 303
2912 0 0 24 4 1478 880
2913 0 0 12 8 283 834
2914 0 0 19 23 1531 947
2915 0 0 23 13 1990 461
2916 0 0 15 21 1378 754
2917 1 0 18 23 380 492
2918 0 0 11 8 1205 1095
2919 0 0 10 3 1219 906
2920 0 0 5 25 870 517
